text,emotion_label,sentiment_label,irony_label
"On peut sentir dès le début un cruel manque de budget qui plombe le film tout du long . Du coup , beaucoup de scènes bâclées : des trop rares scènes d'action pas convaincantes jusqu'aux mouches qui leur tournent autour de la tête alors qu'ils sont sensés être sur une lune ... Néanmoins , même si au final on en retiendra pas grand chose , Explorer n'est pas un total désastre et reste quand même divertissant.",-1,0,-1
"Excellente surprise ! Ce FFootage a le véritable mérite de vous attraper après une mise en place du contexte , certes un peu longue début de film et non dépourvus de séquences parfois inutile dans le pur style Coréen . Sans doute est-ce un choix permettant de mettre en avant les différents personnages , leurs façon de se comporter en groupe et leurs capacités a vouloir tout faire pour ne pas être pris d'angoisse dés leur entrée sur le site Gonjiam. Ce qui tranche énormément par la suite et plonge en immersion directe le spectateur qui constate le changement de comportement de manière radicale en situation de Phénomènes Paranormaux . Certaines séquences sont angoissante et nos nerfs sont mise a rude épreuves car toute la mise en scène prend le temps de faire monter la mayonnaise avant le traditionnel Jumpscare que l'on connait tous mais qui ici a ce petit truc en plus le rendant plus réaliste . La dernière partie du film enchaîne les séquences d'horreur et se révèle particulièrement efficace. Je rejoins AM11 dont je remercie la critique constructive ( comme de nombreuses autre critiques de sa part concernant le cinéma de genre ) . Et vous recommande ce FF si vous êtes amateur du désormais célèbre Grave Encounters ou du style FF en général car celui-ci est bien réalisé .",-1,2,-1
"Oeuvre baroque, démesurée, parfois insupportable, toujours inspirée, Les Diables de Ken Russell constitue à ce jour l'un des meilleurs pamphlets contre le fanatisme, quelquesoit sa forme. Clairement anticlérical, peuplé de visages grimaçants et de décors faramineux, Les Diables est de ces films qui rentrent sans vergogne dans le lard flasque de la bien-pensance bourgeoise. Visuellement superbe, presque expressioniste après l'heure, encore et toujours d'actualité pour un spectateur du XXIeme siècle, le film-phare de Ken Russell se trouve à mi-chemin entre le discours retenu d'un Dreyer et l'outrance stylistique d'un Bertolucci... Bien qu'il puisse s'affranchir de toute comparaison, tant sa liberté de ton défie toute analogie réductrice. Le dernier quart d'heure vaut à lui seul le visionnage, sorte de chemin de croix évoquant le Golgotha de l'Homme de Nazareth, dénouement infernal mais finalement indispensable. Un film culte à découvrir absolument, percutant et virevoltant, à l'image de son réalisateur...",-1,2,-1
":'( j'ai trop été fan des JDR et du jeu pour tolérer cet affront. On a ici un immondice, un direct to DVD filmé en screener avec des effets speciaux faits sous Movie Maker. Franchement, c'est impossible de mettre ne serait-ce qu'une etoile, tant tout est faux, tout est mal fait.",-1,0,-1
"Une vraie études de caractères... On voit le point de vue de chacun sans jamais verser dans le manichéisme... Une bonne histoire, de bons acteurs...",-1,2,-1
"Délicieux d'un bout à l'autre! La vie quotidienne avec ses frictions familiales, sans une ombre d'hypocrisie. Cela pourrait aussi bien se passer ailleurs, sauf que l'Argentine a quand même reçu un sale coup sur la tête ces dernières années sur le plan économique, ce qui donne, dans ce film, des slogans ultra-simples pour survivre, j'ai beaucoup aimé les ""anarco-retraités"" ! Joli moment de tango aussi, pied de nez des enfants aux projections de leurs parents si lugubres ensemble, à l'ombre de la belle-doche de Madame... La Mama dont il est question n'a pas peur, au contraire, elle ose enfin l'ouvrir, et ça vaut le détour !",-1,2,-1
Oh ! Vraiment ? 😮,4,-1,-1
"Un survival très classique, un groupe d'ado partant se la couler douce sur une île et un par un ils vont tous y passer. Qui est le coupable ? il rôde dans le coin en tout cas. Les victimes tomberont dans le piège sous des situations pas loin du pitoyable. C'est pas bon du tout. Le tour e l'île est vite fait et seul la fin qui joue la carte du cliffhanger peut vous faire que c'est pas un navet complet. Petit soulignage, on y trouve Haylie Duff, la soeur de Hilary Duff.",-1,0,-1
"Déjà Paris Hilton 'est une très ( trop ) mauvaise comédienne. Bien que mignonne elle n'à rien d'une ""beauté"". Son personnage est vide, non réaliste, VF insupportable .. Le film peut être bon pour un ado de 13 ans ni plus ni moins. Rien n'est crédible, Seul l'acteur principal tente d'exister dans tout ce néant. Ni trash ni drôle ni crédible, il ne se passe rien , le scénario lui même tient sur 3 lignes. Un Navet.",-1,0,-1
Un petit drame sentimental bourgeois guère passionnant d'autant plus que je n'ai pas trouvé les personnages attachants. Le film vaut bien une étoile tout de même ne serait-ce que pour la qualité des décors et des costumes.,-1,0,-1
"Mené tambour battant, le film est un thriller qui comporte tous les codes encore en vigueur actuellement. Il est un bout d'histoire et reste d'une grande modernité. Un grand Hitchcock, par son suspense haletant et ses trouvailles fabuleuses.",-1,2,-1
"Very Bad Trip est la comédie américaine par défaut qu'il faut avoir vu dans sa vie, dans ce film il faut le dire tout est simpliste, les dialogues ou le jeu d'acteur, on a déjà beaucoup mieux dans des comédie US. Ce qui relève le niveau c'est le coté scénaristique qui est lui un peu chercher et qui se vaut vraiment jouissif. On est vraiment scotché devant les scènes toujours plus débiles les unes que les autres avec les répliques piquantes de Zach Galifianakis ou les scènes plus rechercher avec Bradley Cooper. Ce qui est sur c'est que ça fais un moment qu'une comédie US ne m'avais pas fais autant rire. Mention spéciale au générique de fin !",-1,2,-1
"c'est un film qui explique qu'une amitié forte peut se lier entre trois inconnus et changer leur vie. Amateurs de beaux sentiments et de réflexion, ce film est pour vous, amateur d'action, rebondissement en cascade et sensations fortes, passez votre chemin. Yvon Martin est exceptionnel. Bravo à lui !",-1,2,-1
Un film très doux et apaisant. Bouleversant d'émotion sans etre revendicatif. Un moment de poésie.,-1,2,-1
"Une histoire atypique et très plate. Des idées intéressantes toutefois, mais mal exploitées.",-1,0,-1
"voilà un film qui a près de quatre vingt ans et qui n'a pas pris une ride! mené tambour battant par franck Capra , toujours d'actualité , ça fait mouche à chaque réplique ; et Gary Cooper est magnifique ...mieux vaut voir ça que trois comédies débiles à la française du moment",-1,2,-1
De grosses maladresses dans le scénario et des acteurs qui semblent s'ennuyer dans ce thriller confus et lent. A éviter.,-1,0,-1
"Le premier qui l'a dit Une comédie où l'on rit de situations tragiques. Basé sur des secrets de famille, de l'émotion et rires sur fond de tolérance font mouche dans ce Vaudeville familial et amoureux. Il y a bien longtemps que je n'avais pas ressenti une bonne émotion à l'italienne",-1,2,-1
Je suis angoissé,3,-1,-1
"Un très bon film, non pas sur la guerre du Viêt Nam en elle-même, mais plutôt sur la perception que les soldats en ont. On a le point de vue de quatre protagonistes principalement. Deux sont des soldats chevronnés ayant déjà été sur le front de cette guerre, l'un est un jeune soldat qui n'y est pas encore allé et la dernière est une journaliste qui a une vision de citoyenne. On a surtout une confrontation des idées entre James Caan (soldat chevronné) et Sweeney (jeune soldat). L'un ne croit plus en cette guerre et est critique à son égard, l'autre y croit et veut s'y rendre pour se battre. C'est très bien joué, c'est émouvant et c'est critique (pas autant que Appocalypse Now). Sans être un chef d'oeuvre, c'est un excellent film !",-1,2,-1
C'est inadmissible,2,-1,-1
Super film du début à la fin on passe par toutes les émotions et pas le temps de s ennuyer,-1,2,-1
"Nuit#1 c'est la rencontre entre 2 individus souffrant d'une véritable solitude, chacun à leur manière. Le temps d'une nuit où les 2 protagonistes vont se confesser l'un à l'autre, sur ce quotidien monotone, cet avenir si flou, leurs vices, leur place dans la société...bref leur propre existence remise en question. Le charme opère magnifiquement entre Dimitri Storoge et Catherine De Léan, donnant ainsi au spectateur l'envie de vouloir en connaitre d'avantage sur ces 2 personnages si obscures. Malgré une lenteur scénaristique clairement affichée, Anne Emond réussie à maintenir les esprits en éveil avec succès...",-1,2,-1
"Bonjour, je me permet de vous laisser le lien de mon analyse de ce film : http://nao-org.com/2012/02/vous-reprendrez-bien-un-peu-de-lumiere/ Ce n´est pas à proprement parler un ""debunking"" mais juste un éclaircissement qui me semblait nécessaire.",-1,0,-1
"C'est un très vieux film mais il a bien viélli. Ambiance suréaliste, sénario très bon, à voir absolument (pour ce qui aime les vieux films suréaliste)",-1,2,-1
Le ciel est bleu.,6,-1,-1
Ahahahah ! Excellent ! Qu'est-ce que j'ai pu rire ! Et pourtant derrière tout cet humour déplacé - du South Park avec moins de dialogues - il y a une grosse critique d'actualité sur la logique commerciale. Comment faire rire tout en faisant réfléchir : Vaya a ver Mercano el marciano !,-1,2,-1
"Après Couleur Pourpre et Ghost, Whoopi Goldberg a tournée pratiquement que dans des navets. Ce film en est un. C’est mal joué, l’histoire est ridicule et les dinosaures sont très mal faits. Un énorme navet à oublier illico!",-1,0,-1
"Dans ce scénario manichéen, tout est mauvais : la mise en scène, les acteurs, les dialogues... jalonnée d'incohérences, cette histoire est tellement peu crédible! Une sacrée purge.",-1,0,-1
"Curieux de voir ce polar ou un écrivain joue sa création ; pour être plus clair le romancier Mickey Spillane joue lui-même le privé Mike Hammer déjà adapté auparavant notamment le fameux Kiss me deadly de Robert Aldrich. Vu ma note vous en doutez je n'ai pas trouvé ça mirobolant, les premières minutes font à peu près effets mais on se rend compte rapidement que Mickey Spillane est mauvais acteur, la réalisation mollassonne, l'ambiance noire plutôt grise donc finalement on se soucie comme d'une guigne de l'intrigue, on s'ennuie tout simplement. Une curiosité tout à fait dispensable.",-1,0,-1
"Quelle surprise (ironie hein), encore un film revival de super héros où on nous montre le côté humain, le côté faible du héros... Les rares scènes d'action sont plutôt pas mal, mais sinon la majorité du film se traîne en longueurs interminables, et Eric Bana n'était vraiment pas le bon choix pour jouer Bruce Banner.",-1,0,-1
"Mon dieu, dans le genre film servit pour un public cible très restreint ayant aucune once de qualité, on tient un champion ici. Le public visé est bien entendu le jeune mâle qui aime les références ""geek"", on lui sert un casting qu'il devrait aimer, un pitch improbable et assez aguicheur pour appâter et c'est parti ! On assiste à une débauche de vide pendant 1h25, c'est si long que ça semble en durer le triple. Insupportable. Parce que bien entendu le film ne s'épargne aucun cliché, aucun gag lourdingue, le tout sans avoir la moindre once de finesse et je sens que si quelqu'un veut s'amuser à défendre le film il le fera avec l'argument du second degré. Le second degré n'excuse en rien la médiocrité. Lorsqu'il n'y a aucun effort fait sur la mise en scène pour rendre ça fun il y a un problème, lorsque la lumière est aussi dégueulasse, que ça pue le téléfilm M6 il y a aussi un problème. Jamais drôle, jamais prenant, multipliant les situations connes et pas dans le bon sens du terme (comprendre lourdes, prévisibles et sans aucun fun) ce film va directement à la poubelle. Et pourtant il y avait moyen de faire quelque chose. J'avais pas détesté à l'époque Détour mortel 2 du même réalisateur. Là le film ne propose rien du tout. Le vide absolu.",-1,0,-1
Ce film a été beaucoup médiatisé et applaudi et effectivement c'est très bon. Michel Piccoli est très bon mais moi c'est surtout Nanni Moretti que j'ai trouvé excellent. Mais je n'ai pas non plus été touché au plus au point comme certains. C'était très bien mais c'est aussi vite oublié.,-1,2,-1
"Long et sans âme, complètement raté, impuissant à raconter quoi que ce soit, esthétiquement déjà mille fois vu.",-1,0,-1
Bravo champion !,-1,-1,1
"Un film qui tente de surfer sur le succès de comédies horrifiques telles que ""Shaun of the Dead"", malheureusement avec grande difficulté. Les acteurs sont tout juste convaincants, l'humour n'est pas vraiment inspiré et l'histoire, peu intéressante, tourne très vite en rond. Le manque évident de budget ne joue pas non plus en faveur du film. On s'ennuie !",-1,0,-1
Il y a des bouchons.,-1,-1,0
"Scorsese se fraie un chemin dans les salles de billard enfumées, et raconte une rencontre entre un un mentor et un espoir prometteur. En d'autres mains, cela donnait un énième film d'apprentissage entre un vieux loup de mer et un matelot prodigieux. Fort heureusement, Scorsese est plus malin que cela. Par un scénario astucieux, et une mise en scène discrète et habile, il évite les pièges et surprend là où l'on ne l'attend pas. Bien évidemment, ""La couleur de l'argent"" n'est pas ""Raging Bull"" ou ""Taxi Driver"", mais il y a un vrai quelque chose. Et le film ne serait pas aussi ce qu'il est sans la présence de Paul Newman. Plus qu'un simple personnage, il élève le film à un tout autre niveau.",-1,2,-1
Le plus grand rôle de Williams pour moi après Insomnia. Lui seul justifie que l'on perde son temps à regarder ce morne thriller.,-1,0,-1
"Remake du chef d'oeuvre ""l'experience"". The experiment exploite un autre coté de ce remake. Moins fouillé, plus dans le coté violence carcérale ; sans qu'il y ait une vraie construction autour de ceci. Pour ""the experiment"". PAs grand moment de répit. Une bonne chose, mais dommage que l'on comprenne assez vite comment cela risque de s'enchainer et les imprévus de cette expérimentation (dont on se doutait^^). Quant au final, prévisible sur les bases. Son dévelloppement s'avère un peu simple. On aurait aimé un bon petit twist avant. LE scénario original pourquoi pas, ne montre malheureusement pas les derrières de cette expérimentation (l'équipe médicale, réaction, but...), ni la psychologie rélle des personnages (survolé seulement). LE film aurait pu être beaucoup plus dur, psychologiquement ; et ceux ; parfois même sans qu'il n'y ait trop de violence physique ou d'humiliation (scènes souvent deja vu dans d'autres films ou téléfilm abordant les milieux carcéraux, mais qui caractérise ce qui se passe parfois ; dont admettons...). L4expérience est donc à voir, plutôt pour le coté psychologique, et ""the experiment"" est à apprécié, pour se ""détendre"" (je me comprend^^). Sans que l'on ait trop à réfléchir sur un scénario voulant réellement devellopper une idée (même si le film, ici, peut laisser et amener pas mal de question sur l'être humain en général), mais qui reste quand même appréciable pour ceux qui ne l'ont pas vu. PAs un film culte, et quand même moins percutant que l'oeuvre original. Mais avec un casting et une réalisation globale plutôt correct pour DTV... MAis plutot sympa, dans le genre. Une bonne surprise donc.",-1,2,-1
"Lisa, une jeune fille, est décédée dans des circonstances inhabituelles aux côtés de sa famille en 1986, après qu'ils furent tous piégés dans leur propre maison. Devenue un esprit, Lisa va alors tenter de protéger une jeune fille qui vient habiter dans la même maison dans le futur, et qui risque de subir le même sort. En jouant sur l'aspect « Un jour sans fin » et une ambiance à la « Insidious » tout cela avait de quoi séduire au possible. Pourtant, malgré quelques idées originales, le scénario est surtout un grand n'importe quoi. On s'ennuie très vite devant les situations, il faut bien le dire, assez répétitives, car, utiliser le shéma Un jour sans fin ne paraît pas très approprié à un film d'horreur, là, où la peur de l'inconnu devrait régner. De plus, de nombreuses incohérences viennent également ternir un script en fin de compte très banal. Le film ne fait donc jamais peur, seuls quelques sursauts viendront vous réveiller, mais ce sera dans le cadre d'effets faciles. Tous cela est vraiment dommage, car, l'ambiance qui s'en dégage n'est pas déplaisante et visuellement, le film est plutôt propre...",-1,0,-1
"Troisième film de Louis-Julien Petit après le réussi et prometteur Discount et le ratage Carole Matthieu. Je n'avais entendu que du bien de celui-ci mais sans en avoir vu ni bande-annonce ni promotion. Je m'attendais à beaucoup de pathos. Contre toute attente, il n'y en a pas (ou si peu). Certes, on pourra remarquer les relatives faiblesses de la mise en scène ou les quelques temps morts dans le scénario. Mais tout cela est balayé par un sujet fort et terrible. On ressent et comprend parfaitement la force de caractère et l'abnégation des travailleuses sociales et/ou des femmes de la rue, tout autant que leur désarroi et leur impuissance. Il n'y a par ailleurs aucun jugement, aucun mépris, et on ne cherche pas à nous faire la morale ou nous faire culpabiliser. La distribution est épatante, savant mélange de comédiennes pros et non-professionnelles. On retrouve avec plaisir l'excellente Corine Masiero ou Sarah Suco, les deux pour la troisième fois chez le réalisateur, Audrey Lamy, sans doute la plus surprenante et la plus convaincante, la toujours parfaite Noémie Lvovsky, ou encore Pablo Pauly (également troisième fois). A leurs côtés on retrouve celles que la société a abandonnées qui sont toutes absolument formidables dans leurs (presque) propres rôles. Le casting fonctionne à merveille. Les invisibles est donc un film formidable, intelligent, engagé, touchant, poignant, nécessaire, vraiment très drôle et sans misérabilisme aucun. On en ressort aussi, à l'instar de Edmond (dans un autre genre et pour d'autres raisons), avec la pêche. La salle a applaudi à la fin, longtemps que je n'avais vu ça...De très beaux portraits de femme, un très bel hommage à ces invisibles et à celles qui tentent de leur redonner espoir et dignité. Une très belle surprise.",-1,2,-1
"Philadelphie : Le docteur Malcolm Crowe et sa femme Anna fêtent chez eux la distinction que son mari a reçue de la mairie : le ""diplôme d'honneur du mérite social"" quandils découvrent soudain un intrus.Le docteur Malcolm ""suit"" Cole Sear, petit garçon de 10 ans qui a quelques problèmes, et un secret. Malcolm aussi à des ennuis :il est triste car ses proches semblent distants. Ambiance noire, soutenue par une musique dramatique intense. La mise en scène et le scénario sont prodigieusement fantastiques. Les jeux d'acteurs sont excellents : Bruce Willis est très juste dans Le rôle du docteur Malcolm, quand à Haley Joel Osment il est époustouflant dans celui de Cole, le petit garçon ; nominé aux ""Golden Globes"" comme meilleur acteur dans un second rôle. Très bonne interprétation, également, de Toni Collette dans le rôle de Lynn Sear la mère de Cole. Une très belle histoire fantastique et émouvante que nous conte M. Night Shyamalan avec ""6ème SENS"", nommé comme Oscar du Meilleur réalisateur. Un excellent thriller psychologique.",-1,2,-1
"WTF!!! Imagine que je te demande de me définir la romance et que tu me présente ça! Que se passera t'il?! Je risque pas de pécho, ça c'est sûr! Certainement pas avec cette logorrhée verbale incessante de répliques moisies, ce ton si niais donné à l'ouvrage, et ce cortège de faux raccords. Notre ami Julien Doré qui s'essaie désespérément au cinéma indépendant fait peine à voire. On réalise que son affreux accent décape moins les oreilles en chanson. C'est aussi triste d'ennui que pathétique. L'eau de rose au paroxysme de la naivete, je dirai même primaire quant à la manière d'explorer le sentimentalisme. Du gentillet, pourquoi pas, à condition d'y insuffler l’intensité nécessaire pour que l'on y croit. Sans parler de cette mise en scène quasi amateur qui ne développe aucun aspect technique du septième art. Alors conseil de cinéphile, si tu ne veux pas vivre une très, très grande perte de temps, passes ton chemin. 1/5",-1,0,-1
Quelle déception,1,-1,-1
Téléfilm sentimental banal et pré la présence du mignon Joseph Gordon-Levitt vaut le coup d'oeil.,-1,0,-1
"Film étrange classé dans les comédies; déjà on se demande pourquoi, quasiment aucune scènes comiques, dès le début, l'ambiance est étrange, les personnages semblent irréels et pourtant parfaitement crédibles et bien joués, mais la mise en place est longue, on se demande assez vite qu'elle peut être l'intrigue, jsuqu'au milieu, toujours rien et pourtant on s'accroche toujours grâce aux personnages, arrive enfin le dénouement et ... toujours rien, donc il est regardable mais finalement chiant",-1,0,-1
tre bonne comedie turk un film culte des annes 70 genial,-1,2,-1
"Intituler un film avec un titre pareil et obtenir une aide du CNC, ça donne juste la nausée. Le pire est que les producteurs de ce navet ne perdront même pas d'argent en nous infligeant sa diffusion.",-1,0,-1
"Le succès de la série télé Power Rangers a évidemment entraîné la création d’un film, encore plus nul que la version du petit écran.",-1,0,-1
Il pleut aujourd'hui.,-1,-1,0
"J'adore mandy moore, mais je n'ai pas accroché à ce film, qui reste essentiellement pour les jeunes filles de 8 à 15 ans. Si vous n'êtes pas dans ce critère de personne, passez votre chemin.",-1,0,-1
J'adore ça ❤️,0,-1,-1
"Ca n'a pas grand intérêt, en dépit d'une qualité d'animation équivalente au premier opus. C'est le même principe que pour les Minions extraits de Moi, môche et méchant ou du Chat Botté récupéré chez Shrek, des séries animées alternatives dont le seul et unique but est de faire de l'argent sur le dos des spectateurs qui ont aimés les films initiaux. Ici le héros est Om le troll dont on ne peut pas dire que les pérégrinations soient captivantes, Gerda et son hermine sont surtout là pour rappel.",-1,0,-1
Génial ce bouchon...,-1,-1,1
"Un film qui interressera ceux qui apprécient les scénarios privilégiant l'insipidité,la platitude,l'inutilité,l'inconsistance,le vide... Ceux qui n'ont pas à coeur,l'intérêt,la notoriété du cinéma Français ; du 7ème art !... Ceux pour qui, perdre du temps,n'engendre aucun remord de conscience,aucune frustration...",-1,0,-1
"Tout le monde l'a fait au moins une fois dans sa vie: voir en son âme et conscience une comèdie de Christian Gion à la tèlèvision! Ici, il est question de satire des moeurs contemporaines sur les èmirs du roi du pètrole! L'argument, un èmir (Bernard Blier sauve une fois de plus un film par sa prèsence et son aisance) et un homme d'affaires armènien se livrent à une compètition sans merci! La cause de ce duel: ils veulent chacun devenir le fournisseur numèro 1 du pètrôle en France! Tout un programme comme la scène dèbile où Blier souffle sur une pâquerette! Ne restant plus que sept pètales, ce dernier dècide d'augmenter le baril de 7%"". Le choc pètrolier selon Christian Gion avec un casting de gueule (Blier, Marielle, Guybet) et des gags surrèalistes comme cette piscine en terrain de tennis dans un avion! Même si tout ceci est à première vue grotesque, c’est une distraction pètrolière qui fait du bien en ces temps de crise...",-1,0,-1
"""Klip"" est un film serbe très dur, sur l'adolescence. Ici, tout est montré de manière crue et (malheureusement) crédible. On est proche d'un ""Ken Park"" de Larry Clark. La jeune actrice principale, Isidora Simijonovic est époustouflante. Premier long-métrage de Maja Milos, jeune réalisatrice serbe qu'il faudra suivre. Un film qui marque à jamais.",-1,2,-1
"Gang de plaisantins... Les graphismes ne m'ont pas plus, la musique ne m'emballe pas, ce long-métrage d'animation de Dreamworks est un ratage quand on voit par exemple la qualité qu'offre sur tous les plans Le Monde de Nemo de Pixar.",-1,0,-1
C'est génial !,0,-1,-1
"Un ancien trader, devenu instituteur, interroge ses élèves de CM2 sur l'accélération du monde. ""Demain"" vient de toucher une audience exceptionnelle en jouant sur la corde sensible de l'inquiétude de nos sociétés pour leur environnement et pour leur futur. ""Tout s'accélère"" creuse la même veine du docu écolo, citoyen et responsable. Il le fait avec de jeunes enfants, créant un double malaise. Le premier est d'entendre des enfants évoquer ""le bon vieux temps"" et dire ""c'était mieux avant"". Ce genre de propos amers se comprend dans la bouche de vieillards nostalgiques de mon âge. Il n'a aucune authenticité dans celle d'enfants de dix ans, décrédibilisant du coup son propos. Que le monde aille trop vite est une chose ; qu'il accélère en est une autre. Le second est leur instrumentalisation : sous couvert de recueillir de leurs bouches un témoignage (forcément) authentique, cet enseignant n'est-il pas en train de leur inculquer sa propre idéologie ? Une idéologie qui interroge à bon droit la vitesse, la croissance, la cupidité. Mais aussi une idéologie malthusienne du moins, du petit, du contentement, du renoncement qui n'est pas celle sur laquelle l'humanité s'est bâtie et dont je doute qu'elle lui permette de relever les défis auxquels elle est aujourd'hui confrontée.",-1,0,-1
C'est immonde,5,-1,-1
"Il faut bien le dire ce film est très spécial, pas du tout commercial. C'est du cinéma d'auteur drôle par moment mais ce n'est pas une comédie, c'est un film noir bien qu'avec des couleurs et insolite par son scénario. Quand à Nicole kidman elle est juste magnifique et sexy à point malgré ses 45 ans et son surpoids...",-1,2,-1
"Un titre ironique comme le film avec son héros qui semble hyper cool et sûr de lui. En fait plus on n'avance dans le film et plus on se rend compte qu'il ne maitrise rien, n'étant que le jouet de la drogue, des dealers et des policiers. Le casting est sympa et l'idée générale intéressante mais il n'y pas de rythme et peu d'émotions.",-1,0,-1
"J'ai adoré toutes les versions d'Heidi que j'ai vues ( la version avec Jane Seymour, celle-là, Katia Polletinet ) . Même si j'ai une petite préférence pour la version avec Jane Seymour, je trouve que cette version est très bonne. La petite fille qui joue Heidi est très mignonne. Un bon film pour les petites filles. Moins un quand même pour le téléfilm avec Jane Seymour, qui est plus émotionnelle. En plus, elle est plus courte que les deux autres versions que j'ai vues. Mais j'aime beaucoup quand même.",-1,2,-1
"En compagnie de Bruno Ganz nous errons dans la ville nacrée où l’espace et le temps se trouvent sans cesse redessinés au gré des égarements de notre protagoniste principal. L’homme de la mer reconnaît son instabilité fondamentale : à l’étroit dans sa cabine, écrasé par l’infini lorsqu’il en sort et contemple l’étendue aqueuse l’enveloppant. La ville fonctionne de la même manière et, ainsi, le surprend : là où régnait, au début, une certaine forme de routine, ne demeure plus, à terme, qu’un éparpillement de figures, de sensations, de bobines capables d’engloutir cet homme égaré qui ne sait où il va. Alain Tanner refuse la dramaturgie et laisse libre cours au hasard : il prend le parti génial de filmer des temps morts, interrogeant notre rapport au mouvement et à la signification de ce dernier. La vie n’est qu’un rideau rouge-passion qui volette au vent, laissant entrer des halos de lumière. Ici les corps s’assemblent et se défont à mesure qu’une philosophie de la vacuité de toute chose prend le pas sur l’ambition d’une réflexion didactique sur l’homme. Et que le cinéma sublime. « Je suis sur une usine qui flotte avec des fous », s’exclame Paul au comptoir. Avec Dans la ville blanche, Tanner invente le huis clos balayé par les vents entre un être et une ville qui constitue, elle-même, un personnage à part entière. Extraordinaire.",-1,2,-1
"Je suis sans doute un peu sévère avec ce film doué de qualité indéniable, notamment la lumière très bien gérée et le jeu d'acteur. A côté de ça, les vampires sont somme toute un peu ridicules et ils perdent la virtuosité de Dracula, Nosferatu, etc... Cette espèce d'adaptation rock des vampires (et des loup-garous aussi d'ailleurs) est amusante quand elle ne se prend pas au sérieux. Hors dans La Reine des Damnés, c'est le cas et c'est ce qui casse tout. L'absence de second degré fait qu'on regarde la ridiculisation à outrance d'un mythe, comme si le réalisateur, Michael Rymer, avait voulu faire une parodie de Lestat, le vampire rockeur, mais qu'il s'embrouillait constamment les pinceaux entre le premier et le second degré. L'oeuvre d'Anne Rice n'a pas encore trouvé son adaptation.",-1,0,-1
"La plus subtile, abstraite et intangible évocation de la possibilité d'un soupçon d'Eva Green me fait fondre aussi radicalement qu'un simple d'esprit auquel on tend une photo de Scarlett Johanson (sacré toi! tu iras au paradis!). Les amateurs de Franklin aimeront peut-être ""Stay"".",-1,2,-1
"L’appropriation inexcusable du titre français du film de Luis Mandokii, avec Paul NEWMAN, Kevin COSTNER et Robin WRIGHT-PENN, n’est pas le pire défaut de celui-ci. Le talent d’Agathe BONITZER, qui est réel, et celui de Hiam ABBASS, qui l’est tout autant, même dans un rôle assez effacé, ne peuvent en aucun cas sauver un film aussi puéril qu’il aurait mieux valu intituler « Jeunes de tous les pays, unissez-vous ». En effet, si la solution au problème palestinien et au conflit israëlo-arabe était aussi simple, les difficultés seraient depuis longtemps aplanies. Pour rester aimable, nous le qualifierons donc de film militant raté.",-1,0,-1
"Enfin un vrai film sur la spiritualité, les choses seraient tellement plus simples si tout le monde avait vu ce film et pouvait suivre les enseignements de Yogananda. Il suffit de contempler la beauté du monde pour la voir dans chacun des êtres humains.. Beaucoup d'amour à tout ceux qui verront ce beau film et le partageront comme je l'ai fait.",-1,2,-1
Bravo champion !,-1,-1,1
C'est inadmissible,2,-1,-1
"Ce qui m'a plu c'est la place du spectateur dans ce film, il n'est pas inactif. Il est au même point que le personnage qui a perdu la mémoire, il découvre petit à petit les mystères de son passé avec celui-ci. Les retours en arrière qui cassent à chaque fois la temporalité de l'intrigue, m'ont paru plutôt convaincants. La liberté prise dans ce film m'a un peu surprise au début. Je suis tout à fait d'accord pour dire que l'histoire d'amour n'est vraiment pas convaincante. De plus, elle ralentit carrément l'action, mais pourquoi pas si c'est pour éviter une crise de nerfs au spectateur. La bande sonore est vraiment pure et parfaite pour ma part. Un film qui parle aussi de la cupidité des hommes. Un bon thriller pour moi. Gregory Peck, toujours aussi parfait, rien à dire.",-1,2,-1
"Le premier opus était déjà audacieux mais le deuxième est totalement hallucinant. Chose étonnante ici puisque le réalisateur rompt totalement avec le style du premier (tout en y faisant référence), choisissant au passage le noir et blanc (qui demande un léger temps d'adaptation), et délaissant le côté intriguant pour basculer dans la cruauté la plus absolue, la folie à l'état pur, et du gore comme on en a peu vu (voire jamais en fait). On comprend d'ailleurs, après avoir visionné le film, que le choix du noir et blanc est vraiment judicieux car il permet de jongler brillamment entre les scènes glauques, atténuant les projections d'hémoglobine, et rendant la violence plus ""accessible"" à l'oeil du spectateur (qui doit quand même être averti). L'acteur principal est juste bluffant dans ce rôle de tueur attardé, psychotique, au physique laid, et aux mimiques faciales parfaites (le personnage ne dit pas un mot du film). Les autres personnages sont tout aussi sordides notamment la mère et le psy qui participent à l'escalade de l'horreur sans pour autant tomber dans l'excès de style (même la fin assez grotesque colle parfaitement au reste du film). Si vous n'avez pas aimé le premier, ne pensez même pas à celui-ci car il est bien plus gore, trash, excessif, pervers, cruel que la plupart des films du même genre. En fait, c'est comme si Tom Six était en train de redéfinir le gore pour notre plus grand plaisir.",-1,2,-1
"Sylvester Stallone est en pleine forme et très inspiré dans ce film que j'adore de bout en bout, cette comédie des années 30 à vraiment son propre caractère et style avec des personnages tous plus charismatiques les uns que les autres !!!",-1,2,-1
"Magnifique film très émouvant sur la mémoire. Au-delà de la Shoah, c'est à la préoccupation de tous les êtres de laisser une trace qu'il s'intéresse. A voir, vraiment.",-1,2,-1
